Policy,Hit rate,Hits,Misses,Requests,Evictions,Admit rate,Requests weight,Weighted hit rate,Average miss penalty,Average penalty,Steps,Time
linked.Mfu_Threshold15,"41,31",838904,1192011,2030915,1172011,"84,27",24073370624,"24,24","0,00","0,00",2050915,1335
linked.Mfu_Secondary,"51,80",1052002,978913,2030915,958913,"0,03",24073370624,"26,31","0,00","0,00",2050915,984
linked.Mfu_Comparison,"8,24",167326,1863589,2030915,1843589,"0,49",24073370624,"8,31","0,00","0,00",2050915,1322
linked.Mfu,"44,11",895822,1135093,2030915,1115093,"100,00",24073370624,"25,73","0,00","0,00",2050915,854
linked.Lru_TinyLfuMulti,"72,20",1466224,564691,2030915,544691,"4,20",24073370624,"40,37","0,00","0,00",2030915,875
linked.Lru_TinyLfuBoost,"73,06",1483715,547200,2030915,527200,"19,43",24073370624,"41,26","0,00","0,00",2030915,966
linked.Lru_TinyLfu,"73,64",1495653,535262,2030915,515262,"4,21",24073370624,"39,74","0,00","0,00",2030915,1074
linked.Lru_Threshold15,"75,44",1532110,498805,2030915,478805,"87,39",24073370624,"42,18","0,00","0,00",2030915,852
linked.Lru_Secondary,"74,09",1504735,526180,2030915,506180,"4,96",24073370624,"39,72","0,00","0,00",2030915,732
linked.Lru_Comparison,"69,56",1412754,618161,2030915,598161,"1,88",24073370624,"37,04","0,00","0,00",2030915,601
linked.Lru,"75,65",1536365,494550,2030915,474550,"100,00",24073370624,"42,26","0,00","0,00",2030915,852
linked.Lfucostboost_TinyLfuMulti,"71,76",1457309,573606,2030915,553606,"2,95",24073370624,"39,46","0,00","0,00",2050915,975
linked.Lfucostboost_TinyLfuBoost,"74,70",1517146,513769,2030915,493769,"9,62",24073370624,"41,62","0,00","0,00",2050915,1199
linked.Lfucostboost_TinyLfu,"74,75",1518142,512773,2030915,492773,"5,04",24073370624,"40,36","0,00","0,00",2050915,1125
