Policy,Hit rate,Hits,Misses,Requests,Evictions,Admit rate,Requests weight,Weighted hit rate,Average miss penalty,Average penalty,Steps,Time
sampled.Mfu_TinyLfuBoost,"73,00",884016,327018,1211034,326018,"22,95",11403751424,"41,61","0,00","0,00",3819178,4833
sampled.Mfu_TinyLfu,"73,63",891722,319312,1211034,318312,"6,01",11403751424,"41,46","0,00","0,00",3757530,3513
sampled.Mfu_Threshold15,"69,03",836012,375022,1211034,374022,"100,00",11403751424,"38,57","0,00","0,00",4203210,2814
sampled.Mfu_Secondary,"69,03",836012,375022,1211034,374022,"100,00",11403751424,"38,57","0,00","0,00",4203210,3301
sampled.Mfu_Comparison,"64,84",785294,425740,1211034,424740,"100,00",11403751424,"34,15","0,00","0,00",4608954,4911
sampled.Mfu,"69,03",836012,375022,1211034,374022,"100,00",11403751424,"38,57","0,00","0,00",4203210,3136
sampled.Lru_TinyLfuMulti,"75,98",920172,290862,1211034,289862,"11,02",11403751424,"42,80","0,00","0,00",3529930,3372
sampled.Lru_TinyLfuBoost,"74,84",906384,304650,1211034,303650,"42,91",11403751424,"42,82","0,00","0,00",3640234,3719
sampled.Lru_TinyLfu,"75,98",920172,290862,1211034,289862,"11,02",11403751424,"42,80","0,00","0,00",3529930,3740
sampled.Lru_Threshold15,"75,42",913328,297706,1211034,296706,"100,00",11403751424,"42,79","0,00","0,00",3584682,1776
sampled.Lru_Secondary,"75,42",913328,297706,1211034,296706,"100,00",11403751424,"42,79","0,00","0,00",3584682,1596
sampled.Lru_Comparison,"64,84",785294,425740,1211034,424740,"100,00",11403751424,"34,15","0,00","0,00",4608954,4510
sampled.Lru,"75,42",913328,297706,1211034,296706,"100,00",11403751424,"42,79","0,00","0,00",3584682,1964
sampled.Lfu_TinyLfuMulti,"76,16",922357,288677,1211034,287677,"7,68",11403751424,"42,90","0,00","0,00",3512450,4553
sampled.Lfu_TinyLfuBoost,"75,50",914337,296697,1211034,295697,"27,07",11403751424,"43,09","0,00","0,00",3576610,4313
sampled.Lfu_TinyLfu,"76,16",922357,288677,1211034,287677,"7,68",11403751424,"42,90","0,00","0,00",3512450,4811
sampled.Lfu_Threshold15,"76,03",920757,290277,1211034,289277,"100,00",11403751424,"43,32","0,00","0,00",3525250,2927
sampled.Lfu_Secondary,"76,03",920757,290277,1211034,289277,"100,00",11403751424,"43,32","0,00","0,00",3525250,3477
