Policy,Hit rate,Hits,Misses,Requests,Evictions,Admit rate,Requests weight,Weighted hit rate,Average miss penalty,Average penalty,Steps,Time
sampled.Lru_Secondary,"0,13",48664,37366949,37415613,37366724,"100,00",1651777138688,"0,01","0,00","0,00",336349405,73383
sampled.Lru_Comparison,"0,17",62115,37353498,37415613,37353257,"100,00",1651777138688,"0,02","0,00","0,00",336241669,85144
sampled.Lru,"0,13",48664,37366949,37415613,37366724,"100,00",1651777138688,"0,01","0,00","0,00",336349405,62028
sampled.Lfu_TinyLfuMulti,"0,28",105492,37310121,37415613,37309390,"0,11",1651777138688,"0,03","0,00","0,00",335890733,173965
sampled.Lfu_TinyLfuBoost,"0,21",79968,37335645,37415613,37335433,"0,16",1651777138688,"0,02","0,00","0,00",336099077,123221
sampled.Lfu_TinyLfu,"0,28",105492,37310121,37415613,37309390,"0,11",1651777138688,"0,03","0,00","0,00",335890733,175356
sampled.Lfu_Threshold15,"0,19",71214,37344399,37415613,37344124,"100,00",1651777138688,"0,02","0,00","0,00",336168605,73235
sampled.Lfu_Secondary,"0,19",71214,37344399,37415613,37344124,"100,00",1651777138688,"0,02","0,00","0,00",336168605,85760
sampled.Lfu_Comparison,"0,17",62115,37353498,37415613,37353257,"100,00",1651777138688,"0,02","0,00","0,00",336241669,89467
sampled.Lfu,"0,19",71214,37344399,37415613,37344124,"100,00",1651777138688,"0,02","0,00","0,00",336168605,73631
sampled.Hyperbolic_TinyLfuMulti,"0,28",105586,37310027,37415613,37309292,"0,10",1651777138688,"0,03","0,00","0,00",335889949,183096
sampled.Hyperbolic_TinyLfuBoost,"0,21",77136,37338477,37415613,37338309,"0,17",1651777138688,"0,02","0,00","0,00",336122085,117446
sampled.Hyperbolic_TinyLfu,"0,28",105586,37310027,37415613,37309292,"0,10",1651777138688,"0,03","0,00","0,00",335889949,179830
sampled.Hyperbolic_Threshold15,"0,18",68179,37347434,37415613,37347142,"100,00",1651777138688,"0,02","0,00","0,00",336192749,77983
sampled.Hyperbolic_Secondary,"0,18",68179,37347434,37415613,37347142,"100,00",1651777138688,"0,02","0,00","0,00",336192749,90778
sampled.Hyperbolic_Comparison,"0,17",62115,37353498,37415613,37353257,"100,00",1651777138688,"0,02","0,00","0,00",336241669,90277
sampled.Hyperbolic,"0,18",68179,37347434,37415613,37347142,"100,00",1651777138688,"0,02","0,00","0,00",336192749,77468
sampled.Fifo_TinyLfuMulti,"0,28",105429,37310184,37415613,37309391,"0,01",1651777138688,"0,03","0,00","0,00",335890741,185797
sampled.Fifo_TinyLfuBoost,"0,23",84496,37331117,37415613,37330686,"0,08",1651777138688,"0,02","0,00","0,00",336061101,165178
